Source MAC,Destination MAC,Packet Count
b0:b8:67:43:50:01,22:44:00:97:a7:7c,1
b0:b8:67:43:50:02,22:44:00:97:a7:7c,1
fe:27:f3:74:e5:d6,da:a1:19:2d:a6:d1,1
ee:45:8e:0e:d2:81,ff:ff:ff:ff:ff:ff,1
7c:57:3c:a4:1e:60,ee:45:8e:0e:d2:81,2
7c:57:3c:a4:1e:61,ee:45:8e:0e:d2:81,2
7c:57:3c:a4:1e:62,ee:45:8e:0e:d2:81,2
62:ef:c3:d0:d6:7f,ff:ff:ff:ff:ff:ff,1
54:1f:8d:80:0b:1d,62:ef:c3:d0:d6:7f,1
7c:57:3c:a4:1e:60,62:ef:c3:d0:d6:7f,1
7c:57:3c:a4:1e:61,62:ef:c3:d0:d6:7f,1
7c:57:3c:a4:1e:62,62:ef:c3:d0:d6:7f,1
7c:57:3c:a4:1e:62,0e:2b:3c:9a:39:dd,1
9a:87:b3:19:47:4e,ff:ff:ff:ff:ff:ff,1
fa:67:56:bc:bb:b7,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,f2:2d:52:de:34:11,1
b0:b8:67:43:50:01,f2:2d:52:de:34:11,1
b0:b8:67:43:50:02,f2:2d:52:de:34:11,1
3e:9f:15:c2:51:a2,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,3e:9f:15:c2:51:a2,1
b0:b8:67:43:50:01,3e:9f:15:c2:51:a2,1
b0:b8:67:43:50:02,3e:9f:15:c2:51:a2,1
66:7d:ad:8d:95:ee,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:55:a0,66:7d:ad:8d:95:ee,1
b0:b8:67:43:55:a3,66:7d:ad:8d:95:ee,1
1a:ea:35:4e:5c:04,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:50:00,f6:fd:72:3c:d7:69,1
9e:bf:13:f9:77:30,f6:fd:72:3c:d7:69,1
9e:bf:13:f9:77:30,80:91:33:b6:b7:67,5
9e:bf:13:f9:77:30,33:33:ff:ae:14:48,1
9e:bf:13:f9:77:30,33:33:00:00:00:02,1
9e:bf:13:f9:77:30,33:33:00:00:00:16,2
9e:bf:13:f9:77:30,33:33:00:01:00:03,1
c6:59:68:43:cd:27,ff:ff:ff:ff:ff:ff,1
7c:57:3c:a4:16:80,c6:59:68:43:cd:27,1
b0:b8:67:43:50:00,c6:59:68:43:cd:27,1
b0:b8:67:43:50:01,c6:59:68:43:cd:27,1
b0:b8:67:43:50:02,c6:59:68:43:cd:27,1
9e:bf:13:f9:77:30,c6:59:68:43:cd:27,2
9e:bf:13:f9:77:30,01:00:5e:00:00:16,1
06:d0:e8:d6:ff:aa,ff:ff:ff:ff:ff:ff,1
9e:bf:13:f9:77:30,06:d0:e8:d6:ff:aa,1
7c:57:3c:a4:16:80,06:d0:e8:d6:ff:aa,1
b0:b8:67:43:50:00,06:d0:e8:d6:ff:aa,1
b0:b8:67:43:50:01,06:d0:e8:d6:ff:aa,1
0e:fc:8a:90:4a:b8,e2:fe:47:be:1d:50,1
26:88:81:e5:b0:0d,ff:ff:ff:ff:ff:ff,2
80:91:33:b6:b7:67,9e:bf:13:f9:77:30,101
9e:bf:13:f9:77:30,01:00:5e:7f:ff:fa,9
9e:bf:13:f9:77:30,01:00:5e:00:00:fb,16
9e:bf:13:f9:77:30,33:33:00:00:00:fb,14
9e:bf:13:f9:77:30,96:b0:f6:a0:98:6b,2
b0:b8:67:43:50:00,16:5b:9d:f8:ba:d9,1
b0:b8:67:43:50:01,16:5b:9d:f8:ba:d9,1
b0:b8:67:43:50:02,16:5b:9d:f8:ba:d9,1
b0:b8:67:43:50:00,ee:08:b7:c9:32:13,1
b0:b8:67:43:50:01,ee:08:b7:c9:32:13,1
b0:b8:67:43:50:02,ee:08:b7:c9:32:13,1
b0:b8:67:43:50:00,ba:76:1f:b4:36:a1,1
b0:b8:67:43:50:01,ba:76:1f:b4:36:a1,1
b0:b8:67:43:50:02,ba:76:1f:b4:36:a1,1
7c:57:3c:a4:1e:60,26:99:8c:1d:40:67,1
7c:57:3c:a4:1e:61,26:99:8c:1d:40:67,1
7c:57:3c:a4:1e:62,26:99:8c:1d:40:67,1
02:4a:d1:89:2e:73,ff:ff:ff:ff:ff:ff,1
de:19:f0:fb:e7:72,ff:ff:ff:ff:ff:ff,5
b0:b8:67:43:50:00,aa:98:b0:36:a9:2e,1
b0:b8:67:43:50:01,aa:98:b0:36:a9:2e,1
b0:b8:67:43:50:02,aa:98:b0:36:a9:2e,1
9e:bf:13:f9:77:30,9e:08:d1:d5:aa:14,1
b0:b8:67:43:50:00,8a:db:13:7c:2e:48,1
b0:b8:67:43:50:01,8a:db:13:7c:2e:48,1
b0:b8:67:43:50:02,8a:db:13:7c:2e:48,1
b0:b8:67:43:50:00,0a:13:45:de:ed:a8,2
b0:b8:67:43:50:01,0a:13:45:de:ed:a8,2
b0:b8:67:43:50:02,0a:13:45:de:ed:a8,1
b0:b8:67:43:50:00,7a:97:74:e9:3c:af,1
b0:b8:67:43:50:01,7a:97:74:e9:3c:af,1
b0:b8:67:43:50:02,7a:97:74:e9:3c:af,1
7a:9e:58:06:76:ea,ff:ff:ff:ff:ff:ff,1
76:c1:63:55:57:b4,ff:ff:ff:ff:ff:ff,1
7c:57:3c:a4:1e:60,92:c6:3c:fc:88:31,2
7c:57:3c:a4:1e:61,92:c6:3c:fc:88:31,2
7c:57:3c:a4:1e:62,92:c6:3c:fc:88:31,2
7c:57:3c:a4:1e:60,da:b3:cc:4e:40:c8,1
7c:57:3c:a4:1e:61,da:b3:cc:4e:40:c8,1
ee:85:3c:e2:87:99,ff:ff:ff:ff:ff:ff,1
f2:9b:0c:1a:79:6d,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,f2:9b:0c:1a:79:6d,1
b0:b8:67:43:50:00,16:57:9b:89:3b:6f,2
b0:b8:67:43:50:01,16:57:9b:89:3b:6f,2
b0:b8:67:43:50:02,16:57:9b:89:3b:6f,2
7c:57:3c:a4:16:81,16:57:9b:89:3b:6f,2
7c:57:3c:a4:16:80,16:57:9b:89:3b:6f,1
7c:57:3c:a4:16:82,16:57:9b:89:3b:6f,1
da:04:09:bb:cc:78,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:4c:00,da:04:09:bb:cc:78,1
b0:b8:67:43:50:00,da:04:09:bb:cc:78,2
b0:b8:67:43:50:01,da:04:09:bb:cc:78,2
b0:b8:67:43:50:02,da:04:09:bb:cc:78,2
7c:57:3c:a4:16:80,62:10:44:4f:4c:9f,1
7c:57:3c:a4:16:81,62:10:44:4f:4c:9f,1
7c:57:3c:a4:16:82,62:10:44:4f:4c:9f,1
b0:b8:67:43:50:00,2e:a7:d7:80:a2:27,1
b0:b8:67:43:50:01,2e:a7:d7:80:a2:27,1
b0:b8:67:43:50:02,2e:a7:d7:80:a2:27,1
b0:b8:67:43:50:00,46:6e:bb:60:e4:6a,2
b0:b8:67:43:50:01,46:6e:bb:60:e4:6a,2
b0:b8:67:43:50:02,46:6e:bb:60:e4:6a,2
7c:57:3c:a4:16:80,32:40:2d:2f:4e:f2,1
b0:b8:67:43:50:00,9e:9c:1c:06:10:52,1
b0:b8:67:43:50:01,9e:9c:1c:06:10:52,1
b0:b8:67:43:50:02,9e:9c:1c:06:10:52,1
7c:57:3c:a4:16:80,ae:40:3c:10:5b:19,1
7c:57:3c:a4:16:81,ae:40:3c:10:5b:19,1
ea:88:43:49:b8:c5,ff:ff:ff:ff:ff:ff,7
b0:b8:67:43:5a:a1,ea:88:43:49:b8:c5,1
b0:b8:67:43:5a:a2,ea:88:43:49:b8:c5,1
12:f1:ed:04:4d:f5,ff:ff:ff:ff:ff:ff,1
9e:b8:d7:7a:52:c4,ff:ff:ff:ff:ff:ff,2
7c:57:3c:a4:16:80,46:ed:02:3e:5f:ca,1
b0:b8:67:43:50:00,46:ed:02:3e:5f:ca,1
b0:b8:67:43:50:01,46:ed:02:3e:5f:ca,1
92:1b:56:9e:2c:a2,ff:ff:ff:ff:ff:ff,4
b0:b8:67:43:55:a0,92:1b:56:9e:2c:a2,2
b0:b8:67:43:55:a1,92:1b:56:9e:2c:a2,2
b0:b8:67:43:55:a3,92:1b:56:9e:2c:a2,1
54:1f:8d:80:0b:1d,f2:56:87:19:97:51,1
92:4a:1a:a1:57:8a,ff:ff:ff:ff:ff:ff,8
b0:b8:67:43:50:00,ba:78:b3:a4:a2:5e,1
b0:b8:67:43:50:01,ba:78:b3:a4:a2:5e,1
b0:b8:67:43:50:02,ba:78:b3:a4:a2:5e,1
7c:57:3c:a4:16:81,5e:8d:83:82:10:69,5
7c:57:3c:a4:16:82,5e:8d:83:82:10:69,5
7c:57:3c:a4:16:80,d2:96:d1:de:0d:ff,1
7c:57:3c:a4:16:81,d2:96:d1:de:0d:ff,1
7c:57:3c:a4:16:82,d2:96:d1:de:0d:ff,1
7c:57:3c:a4:16:80,92:4a:1a:a1:57:8a,1
7c:57:3c:a4:16:81,92:4a:1a:a1:57:8a,1
7c:57:3c:a4:16:80,5e:8d:83:82:10:69,4
5e:8d:83:82:10:69,ff:ff:ff:ff:ff:ff,6
b0:b8:67:43:50:00,5e:8d:83:82:10:69,1
b0:b8:67:43:50:01,5e:8d:83:82:10:69,1
b0:b8:67:43:50:02,5e:8d:83:82:10:69,1
b0:b8:67:43:55:a1,2e:35:61:21:39:c1,1
7c:57:3c:a4:16:80,5a:d1:78:0d:5a:52,2
7c:57:3c:a4:16:82,5a:d1:78:0d:5a:52,2
7c:57:3c:a4:16:81,5a:d1:78:0d:5a:52,1
b0:b8:67:43:55:a0,a2:fd:35:7f:d3:5a,2
b0:b8:67:43:55:a1,a2:fd:35:7f:d3:5a,1
b0:b8:67:43:55:a3,a2:fd:35:7f:d3:5a,1
a2:fd:35:7f:d3:5a,ff:ff:ff:ff:ff:ff,6
54:1f:8d:80:0b:1d,a2:fd:35:7f:d3:5a,1
12:c4:02:28:d2:0f,ff:ff:ff:ff:ff:ff,1
7c:57:3c:a4:1e:60,b2:4f:36:d2:96:20,1
7c:57:3c:a4:1e:61,a2:fd:35:7f:d3:5a,1
7c:57:3c:a4:1e:62,a2:fd:35:7f:d3:5a,1
7c:57:3c:a4:16:80,26:5d:57:14:45:87,1
7c:57:3c:a4:16:81,26:5d:57:14:45:87,1
7c:57:3c:a4:16:82,26:5d:57:14:45:87,1
7c:57:3c:a4:16:80,be:a1:1c:26:07:d2,2
7c:57:3c:a4:16:81,be:a1:1c:26:07:d2,1
7c:57:3c:a4:16:82,be:a1:1c:26:07:d2,1
b0:b8:67:43:50:00,be:a1:1c:26:07:d2,1
b0:b8:67:43:50:01,be:a1:1c:26:07:d2,1
b0:b8:67:43:50:02,be:a1:1c:26:07:d2,1
7c:57:3c:a4:16:81,1a:04:28:d2:e9:11,1
7c:57:3c:a4:16:82,1a:04:28:d2:e9:11,2
7c:57:3c:a4:16:80,1a:04:28:d2:e9:11,1
b0:b8:67:43:50:00,1a:04:28:d2:e9:11,1
b0:b8:67:43:50:01,1a:04:28:d2:e9:11,1
b0:b8:67:43:50:02,1a:04:28:d2:e9:11,1
b0:b8:67:43:50:00,5c:e9:1e:76:59:fd,4
7c:57:3c:a4:16:80,82:6b:e6:c5:4b:f6,2
7c:57:3c:a4:16:81,82:6b:e6:c5:4b:f6,2
7c:57:3c:a4:16:82,82:6b:e6:c5:4b:f6,2
7c:57:3c:a4:16:80,86:91:3c:0d:e7:98,1
7c:57:3c:a4:16:81,86:91:3c:0d:e7:98,1
b0:b8:67:43:50:00,86:91:3c:0d:e7:98,1
b0:b8:67:43:50:01,86:91:3c:0d:e7:98,1
b0:b8:67:43:50:02,86:91:3c:0d:e7:98,1
b0:b8:67:43:55:a0,8e:71:6f:11:fd:de,1
8e:71:6f:11:fd:de,ff:ff:ff:ff:ff:ff,6
22:c6:9c:9f:7e:e6,ff:ff:ff:ff:ff:ff,1
a2:a3:c9:9f:06:68,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,b6:92:42:69:a4:42,1
b0:b8:67:43:50:01,b6:92:42:69:a4:42,1
b0:b8:67:43:50:02,b6:92:42:69:a4:42,1
6e:17:4e:8e:39:8c,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:50:00,6e:17:4e:8e:39:8c,1
b0:b8:67:43:50:01,6e:17:4e:8e:39:8c,1
b0:b8:67:43:4c:02,6e:17:4e:8e:39:8c,1
b0:b8:67:43:50:02,6e:17:4e:8e:39:8c,1
b0:b8:67:43:55:a0,ba:38:81:ba:7c:8c,1
b0:b8:67:43:55:a1,ba:38:81:ba:7c:8c,1
b0:b8:67:43:55:a3,ba:38:81:ba:7c:8c,1
36:d8:15:e0:11:9a,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a0,36:d8:15:e0:11:9a,1
b0:b8:67:43:55:a0,d2:58:6b:10:f3:05,1
b0:b8:67:43:55:a1,d2:58:6b:10:f3:05,1
b0:b8:67:43:55:a3,d2:58:6b:10:f3:05,1
d2:58:6b:10:f3:05,ff:ff:ff:ff:ff:ff,1
4e:f2:d2:c4:94:9d,ff:ff:ff:ff:ff:ff,1
12:3e:79:4d:8a:57,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,12:3e:79:4d:8a:57,1
b0:b8:67:43:50:01,12:3e:79:4d:8a:57,1
b0:b8:67:43:50:02,12:3e:79:4d:8a:57,1
7c:57:3c:a4:1e:60,c2:fa:7a:74:23:17,1
7c:57:3c:a4:1e:61,c2:fa:7a:74:23:17,2
7c:57:3c:a4:1e:62,c2:fa:7a:74:23:17,2
c2:fa:7a:74:23:17,ff:ff:ff:ff:ff:ff,5
b0:b8:67:43:50:00,c2:fa:7a:74:23:17,2
b0:b8:67:43:50:01,c2:fa:7a:74:23:17,2
b0:b8:67:43:50:02,c2:fa:7a:74:23:17,2
7c:57:3c:a4:16:82,42:46:6a:00:60:3f,1
7c:57:3c:a4:16:80,72:84:4e:37:c0:fe,2
7c:57:3c:a4:16:81,72:84:4e:37:c0:fe,2
7c:57:3c:a4:16:82,72:84:4e:37:c0:fe,2
7c:57:3c:a4:16:80,da:a1:19:45:4b:16,1
7c:57:3c:a4:16:81,da:a1:19:45:4b:16,1
7c:57:3c:a4:16:82,da:a1:19:45:4b:16,1
b0:b8:67:43:50:00,5e:72:df:ab:7f:de,1
b0:b8:67:43:50:01,5e:72:df:ab:7f:de,1
b0:b8:67:43:50:02,5e:72:df:ab:7f:de,1
42:85:42:56:f1:cf,ff:ff:ff:ff:ff:ff,1
2e:18:e9:3e:d0:88,ff:ff:ff:ff:ff:ff,2
aa:a5:11:b0:22:f0,ff:ff:ff:ff:ff:ff,2
40:c7:11:90:05:f6,b0:b8:67:43:50:01,1
06:27:b0:25:3c:5e,ff:ff:ff:ff:ff:ff,10
7c:57:3c:a4:16:80,06:27:b0:25:3c:5e,1
b0:b8:67:43:50:00,06:27:b0:25:3c:5e,1
b0:b8:67:43:50:01,06:27:b0:25:3c:5e,1
b0:b8:67:43:50:02,06:27:b0:25:3c:5e,1
b0:b8:67:43:50:00,fe:d2:32:8a:6f:07,1
b0:b8:67:43:50:01,fe:d2:32:8a:6f:07,1
b0:b8:67:43:50:02,fe:d2:32:8a:6f:07,1
6e:8b:64:3c:bd:1c,ff:ff:ff:ff:ff:ff,3
7c:57:3c:a4:16:80,6e:8b:64:3c:bd:1c,3
b0:b8:67:43:50:00,6e:8b:64:3c:bd:1c,2
b0:b8:67:43:50:01,6e:8b:64:3c:bd:1c,2
b0:b8:67:43:50:02,6e:8b:64:3c:bd:1c,2
7c:57:3c:a4:16:82,6e:8b:64:3c:bd:1c,1
22:56:10:95:ae:9a,ff:ff:ff:ff:ff:ff,2
54:1f:8d:80:0b:1d,22:56:10:95:ae:9a,1
b0:b8:67:43:5a:a1,0a:55:9b:ca:75:6e,1
be:4b:61:25:49:e7,ff:ff:ff:ff:ff:ff,1
1a:cb:f0:26:3b:b0,ff:ff:ff:ff:ff:ff,1
54:1f:8d:80:0b:1d,1a:cb:f0:26:3b:b0,1
76:24:4e:a9:f8:b2,ff:ff:ff:ff:ff:ff,1
86:dc:05:3e:ec:6f,ff:ff:ff:ff:ff:ff,7
b0:b8:67:43:50:00,72:3a:4d:98:18:d8,1
b0:b8:67:43:50:01,72:3a:4d:98:18:d8,1
b0:b8:67:43:50:02,72:3a:4d:98:18:d8,1
b0:b8:67:43:50:00,b6:f6:e0:b2:ad:b7,2
b0:b8:67:43:50:01,b6:f6:e0:b2:ad:b7,2
b0:b8:67:43:50:02,b6:f6:e0:b2:ad:b7,2
7c:57:3c:a4:16:80,86:dc:05:3e:ec:6f,1
b0:b8:67:43:50:00,86:dc:05:3e:ec:6f,3
b0:b8:67:43:50:01,86:dc:05:3e:ec:6f,3
b0:b8:67:43:50:02,86:dc:05:3e:ec:6f,2
2e:bc:55:ae:df:89,ff:ff:ff:ff:ff:ff,2
7c:57:3c:a4:16:80,2e:bc:55:ae:df:89,2
b0:b8:67:43:50:01,2e:bc:55:ae:df:89,2
b0:b8:67:43:50:02,2e:bc:55:ae:df:89,2
b0:b8:67:43:50:00,2e:bc:55:ae:df:89,1
7c:57:3c:a4:16:82,2e:bc:55:ae:df:89,1
7c:57:3c:a4:16:80,26:41:35:29:18:1e,1
7c:57:3c:a4:16:81,26:41:35:29:18:1e,1
7c:57:3c:a4:16:82,26:41:35:29:18:1e,1
56:f2:f3:f8:7a:52,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,56:f2:f3:f8:7a:52,2
b0:b8:67:43:50:01,56:f2:f3:f8:7a:52,2
b0:b8:67:43:50:02,56:f2:f3:f8:7a:52,2
7c:57:3c:a4:16:80,56:f2:f3:f8:7a:52,1
d6:8d:69:ac:e3:d1,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:02,d6:8d:69:ac:e3:d1,1
7c:57:3c:a4:16:82,d6:8d:69:ac:e3:d1,1
7c:57:3c:a4:16:80,5a:4a:1b:55:0a:95,1
7c:57:3c:a4:16:81,5a:4a:1b:55:0a:95,1
7c:57:3c:a4:16:82,5a:4a:1b:55:0a:95,1
d2:30:ec:f7:a8:18,ff:ff:ff:ff:ff:ff,1
4e:14:f2:1d:30:c6,ff:ff:ff:ff:ff:ff,1
2a:08:1a:f3:77:d0,ff:ff:ff:ff:ff:ff,1
6a:4e:b5:75:08:dd,ff:ff:ff:ff:ff:ff,1
f2:53:ca:63:8d:b8,ff:ff:ff:ff:ff:ff,1
c2:09:0c:86:22:7e,ff:ff:ff:ff:ff:ff,1
02:3b:a0:18:17:11,ff:ff:ff:ff:ff:ff,1
be:6b:a2:85:a1:c1,ff:ff:ff:ff:ff:ff,1
be:36:95:8b:13:49,ff:ff:ff:ff:ff:ff,1
22:3a:ef:4b:6e:71,ff:ff:ff:ff:ff:ff,1
8e:30:00:69:80:50,ff:ff:ff:ff:ff:ff,1
8e:af:70:dc:26:9e,ff:ff:ff:ff:ff:ff,1
5a:3d:c2:6d:93:e6,ff:ff:ff:ff:ff:ff,1
ea:7f:c4:25:d6:22,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:50:00,ea:7f:c4:25:d6:22,1
7c:57:3c:a4:16:80,ea:7f:c4:25:d6:22,1
7c:57:3c:a4:16:81,ea:7f:c4:25:d6:22,1
7c:57:3c:a4:16:82,ea:7f:c4:25:d6:22,1
b0:b8:67:43:50:02,ea:7f:c4:25:d6:22,1
1a:27:cb:62:c5:e1,ff:ff:ff:ff:ff:ff,2
9a:50:08:b6:55:42,ff:ff:ff:ff:ff:ff,1
72:4c:56:f5:13:fe,ff:ff:ff:ff:ff:ff,1
ce:b2:45:e1:b4:6a,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:55:a0,ce:b2:45:e1:b4:6a,2
7c:57:3c:a4:16:80,3e:6a:df:5b:0e:2b,1
b0:b8:67:43:50:00,3e:6a:df:5b:0e:2b,1
b0:b8:67:43:50:01,3e:6a:df:5b:0e:2b,1
b0:b8:67:43:50:02,3e:6a:df:5b:0e:2b,1
7c:57:3c:a4:16:82,3e:6a:df:5b:0e:2b,1
62:e4:c4:9b:01:82,ff:ff:ff:ff:ff:ff,2
7c:57:3c:a4:16:80,62:e4:c4:9b:01:82,2
7c:57:3c:a4:16:81,62:e4:c4:9b:01:82,1
b0:b8:67:43:50:00,62:e4:c4:9b:01:82,1
b0:b8:67:43:50:01,62:e4:c4:9b:01:82,1
b0:b8:67:43:50:02,62:e4:c4:9b:01:82,1
7c:57:3c:a4:16:80,ae:5c:07:18:03:f1,1
b0:b8:67:43:50:00,ae:5c:07:18:03:f1,1
b0:b8:67:43:50:01,ae:5c:07:18:03:f1,1
b0:b8:67:43:50:02,ae:5c:07:18:03:f1,1
7c:57:3c:a4:16:82,ae:5c:07:18:03:f1,1
ea:3b:26:fd:79:0f,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a0,ea:3b:26:fd:79:0f,1
b0:b8:67:43:55:a1,ea:3b:26:fd:79:0f,1
b0:b8:67:43:55:a3,ea:3b:26:fd:79:0f,1
b0:b8:67:43:4f:20,da:ed:8d:16:39:5a,1
b0:b8:67:43:4f:21,da:ed:8d:16:39:5a,1
b0:b8:67:43:4f:22,da:ed:8d:16:39:5a,1
3e:bc:15:1a:6a:b2,ff:ff:ff:ff:ff:ff,1
5e:ae:ae:1e:d5:ce,ff:ff:ff:ff:ff:ff,1
7c:57:3c:a4:16:80,6a:d4:76:c6:00:36,2
7c:57:3c:a4:16:81,6a:d4:76:c6:00:36,2
7c:57:3c:a4:16:82,6a:d4:76:c6:00:36,2
b0:b8:67:43:55:a0,82:a9:5e:07:4c:22,1
b0:b8:67:43:55:a1,82:a9:5e:07:4c:22,1
b0:b8:67:43:55:a3,82:a9:5e:07:4c:22,1
7c:57:3c:a4:16:80,26:72:aa:d3:1e:9d,1
7c:57:3c:a4:16:81,26:72:aa:d3:1e:9d,1
7c:57:3c:a4:16:82,26:72:aa:d3:1e:9d,1
7c:57:3c:a4:16:80,2e:7f:d2:fc:1c:cb,1
7c:57:3c:a4:16:81,2e:7f:d2:fc:1c:cb,1
7c:57:3c:a4:16:82,2e:7f:d2:fc:1c:cb,1
1a:17:e6:9e:f8:c0,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a0,1a:17:e6:9e:f8:c0,1
b0:b8:67:43:55:a1,8a:75:44:54:00:e0,1
b0:b8:67:43:55:a3,2e:af:5b:54:d4:32,1
b0:b8:67:43:55:a0,2e:af:5b:54:d4:32,1
b0:b8:67:43:55:a1,2e:af:5b:54:d4:32,1
f6:44:bd:25:da:f1,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,0e:f0:c5:66:38:b8,3
b0:b8:67:43:50:01,0e:f0:c5:66:38:b8,3
b0:b8:67:43:50:02,0e:f0:c5:66:38:b8,2
7c:57:3c:a4:16:80,1a:23:b8:17:de:1e,2
7c:57:3c:a4:16:81,1a:23:b8:17:de:1e,2
7c:57:3c:a4:16:82,1a:23:b8:17:de:1e,2
96:58:e3:eb:2f:5d,ff:ff:ff:ff:ff:ff,4
b0:b8:67:43:55:a0,96:58:e3:eb:2f:5d,1
b0:b8:67:43:55:a3,96:58:e3:eb:2f:5d,2
b0:b8:67:43:55:a1,96:58:e3:eb:2f:5d,1
7c:57:3c:a4:16:80,fe:2c:0e:77:80:14,2
7c:57:3c:a4:16:81,fe:2c:0e:77:80:14,2
7c:57:3c:a4:16:82,fe:2c:0e:77:80:14,2
5e:4c:80:85:7f:ff,ff:ff:ff:ff:ff:ff,2
7c:57:3c:a4:16:80,5e:4c:80:85:7f:ff,1
b0:b8:67:43:50:01,5e:4c:80:85:7f:ff,2
b0:b8:67:43:50:02,5e:4c:80:85:7f:ff,2
b0:b8:67:43:50:00,5e:4c:80:85:7f:ff,1
7c:57:3c:a4:16:82,5e:4c:80:85:7f:ff,1
7c:57:3c:a4:16:81,12:8a:54:b4:6a:40,1
7c:57:3c:a4:16:82,12:8a:54:b4:6a:40,1
42:23:6f:cb:69:20,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:55:a0,42:23:6f:cb:69:20,2
b0:b8:67:43:55:a3,42:23:6f:cb:69:20,1
b0:b8:67:43:55:a1,42:23:6f:cb:69:20,1
7e:1f:f4:52:f6:c6,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a0,8a:2c:5f:80:72:22,1
b0:b8:67:43:55:a1,8a:2c:5f:80:72:22,1
b0:b8:67:43:55:a3,8a:2c:5f:80:72:22,1
46:ee:8a:5e:84:14,ff:ff:ff:ff:ff:ff,1
e6:52:08:2c:3e:c0,ff:ff:ff:ff:ff:ff,1
96:a8:d6:c4:93:69,ff:ff:ff:ff:ff:ff,1
b2:13:30:50:28:49,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,f2:25:7f:98:e8:4f,1
b0:b8:67:43:50:01,f2:25:7f:98:e8:4f,1
b0:b8:67:43:50:02,f2:25:7f:98:e8:4f,1
b0:b8:67:43:55:a3,00:c3:0a:ad:79:6c,9
0a:5b:a7:89:db:8c,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:55:a0,0a:5b:a7:89:db:8c,1
b0:b8:67:43:55:a3,0a:5b:a7:89:db:8c,1
0e:55:8e:9a:5b:92,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a0,0e:55:8e:9a:5b:92,1
96:a1:00:b8:c0:6a,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a0,06:c0:49:54:3a:66,2
b0:b8:67:43:55:a1,06:c0:49:54:3a:66,2
b0:b8:67:43:55:a3,06:c0:49:54:3a:66,2
06:c0:49:54:3a:66,ff:ff:ff:ff:ff:ff,6
b0:b8:67:43:50:00,ea:76:7f:de:03:32,1
b0:b8:67:43:50:01,ea:76:7f:de:03:32,1
b0:b8:67:43:50:02,ea:76:7f:de:03:32,1
c6:8d:9f:b8:f1:9f,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a0,c6:8d:9f:b8:f1:9f,1
b0:b8:67:43:55:a1,92:41:45:93:fc:65,1
b0:b8:67:43:55:a0,92:41:45:93:fc:65,1
b0:b8:67:43:55:a3,92:41:45:93:fc:65,1
f6:95:77:a7:34:b0,ff:ff:ff:ff:ff:ff,1
9e:9f:11:e1:62:7a,ff:ff:ff:ff:ff:ff,1
92:41:45:93:fc:65,ff:ff:ff:ff:ff:ff,1
aa:d4:16:ad:1e:e1,ff:ff:ff:ff:ff:ff,2
7c:57:3c:a4:16:80,aa:d4:16:ad:1e:e1,1
7c:57:3c:a4:16:81,aa:d4:16:ad:1e:e1,1
7c:57:3c:a4:16:82,aa:d4:16:ad:1e:e1,1
b0:b8:67:43:50:00,aa:d4:16:ad:1e:e1,2
b0:b8:67:43:50:01,aa:d4:16:ad:1e:e1,2
b0:b8:67:43:50:02,aa:d4:16:ad:1e:e1,2
b0:b8:67:43:4c:02,aa:d4:16:ad:1e:e1,1
36:11:44:ca:1a:64,ff:ff:ff:ff:ff:ff,4
b0:b8:67:43:50:00,36:11:44:ca:1a:64,1
b0:b8:67:43:50:01,36:11:44:ca:1a:64,1
b0:b8:67:43:50:02,36:11:44:ca:1a:64,1
b0:b8:67:43:50:00,d6:49:36:05:81:f8,2
b0:b8:67:43:50:01,d6:49:36:05:81:f8,2
b0:b8:67:43:50:02,d6:49:36:05:81:f8,2
aa:c9:76:06:da:4f,ff:ff:ff:ff:ff:ff,20
b0:b8:67:43:50:00,aa:c9:76:06:da:4f,2
b0:b8:67:43:50:01,aa:c9:76:06:da:4f,2
b0:b8:67:43:50:02,aa:c9:76:06:da:4f,2
b0:b8:67:43:4c:00,aa:c9:76:06:da:4f,1
